year	text	genre	author	location	winning
1999	Miss Texas, Mary Sue Carol Langley, fluffed her bouffant blond hair and crammed her ample bosoms into the two-sizes-too-small bikini top … yet she couldn't shake the feeling that she had missed something when the judge from Arkansas asked her surreptitiously whether she could play on the harmonica, only to learn later to her chagrin that what he had actually asked was whether she would play around … like Monica.	N/A	Patricia A. Teckelt	New Castle, PA	Dishonorable Mention
1998	The corpse exuded the irresistible aroma of a piquant, ancho chili glaze enticingly enhanced with a hint of fresh cilantro as it lay before him, coyly garnished by a garland of variegated radicchio and caramelized onions, and impishly drizzled with glistening rivulets of vintage balsamic vinegar and roasted garlic oil; yes, as he surveyed the body of the slain food critic slumped on the floor of the cozy, but nearly empty, bistro, a quick inventory of his senses told corpulent Inspector Moreau that this was, in all likelihood, an inside job.	N/A	Bob Perry	Milton, MA	Winner
1998	The international team of astronauts each had a salutary comment as they paused before entering the troubled Mir spacestation: The German, upon seeing the Russian tethered in his capsule, said, "Bei Mir bist du chained"; the American, who had recently reviewed his collection of Disney cartoons, spoke, "Mir, mir off the wall, who will fix it, proud and tall"; but the Israeli astronaut just shook his head and, as he entered, could be heard muttering, "Oy vey is Mir!"	N/A	Larry Sherman	Fremont, CA	Runner-Up
1998	It was a majestic weapon, a masterpiece of form and function, hand-crafted by master gunsmiths, accurate to a hundred yards, its bright silver body and long barrel glistening in the sunlight, the hand-carved ivory inlay warm against the palm, and mom got a good dollar for it after my brother was shot in the back.	Western	Terry Mayer	Oshawa, Ontario	Winner
1998	My heart skipped a beat as the bearded walrus gently nudged me in the small of my back with one smooth, curved tusk, expelling a warm breath of air into my upturned face, its smell of peanuts reminding me of that precious night on Coney Island; the night when I became a woman . . . a woman and a convict.	Romance	Alison M. Kelly	Vero Beach, FL	Winner
1998	Her toes tingled when she saw him—mostly the two outer toes, the little ones, whose nails had been ripped off by a lawnmower when she was three—and although it might have been the medicated fungal spray she used for her athlete's foot that caused the sensuous shiver in her digits, she thought it was probably him.	Romance	Brian Kinlan	New Haven, CT	Runner-Up
1998	Rita and Michael's passionate lovemaking was brought to an abrupt end by an unfortunate emission of gas—which prompted Rita to wonder, with more than a little irritation, why playing around with that stupid mask was such a turn-on for her dentist fiancé.	Romance	Helaine R. Freeman	Little Rock, AR	Dishonorable Mention
1998	While the technician finished his work, Elmodine Jaatrix reflected upon how badly the evening was going: the ionizer on her Acme 2100 E-Z Klean dishwasher had burnt out, the window-bot had developed an attitude, and the Instafashion clothing dispenser would only produce athletic supporters and Calvin Klein IX synthawool peasant blouses, and as she stared at the gibbous moon slowly rising in front of her, she pondered morosely, "If they can build cities in the rings of Saturn, why can't they make pants for repairmen that don't droop?"	Science Fiction	Dave Lyon	Overland Park, KS	Winner
1998	You will make an excellent meal for my slavering minions, Earthwoman, gurgled Xardon The Conqueror as he slithered across the floor, propelled by his scaled tentacles, while his quivering eye stalks ogled the cowering form of his forlorn captive, "because you have a high protein content, lots of complex carbohydrates, the full B-vitamin series, and a really nice set of ta-ta's!"	Science Fiction	Ross Borden	Victoria, British Columbia	Runner-Up
1998	Like an armadillo making love to a toaster, "The Emperor" shook violently upon its launching pad before, after one last frenzied assault, rising from a thick cloud of smoke and sailing into the atmosphere that wrapped the planet like a thick Amish quilt hand-stitched by loving hands while the menfolk labored in the hay fields.	Science Fiction	Marx Prewett	Dallas, TX	Dishonorable Mention
1998	Sir Lyonnel Ondermappe (so famous for his discoveries of lost civilizations that when people cited him they had only to say, "Look, it's Ondermappe!") paddled silently up the frog-clogged tributary of the Amazon when he spied first one, then a dozen old umbrellas stuck like warnings on the bank next to picnic baskets ritually painted with isobars and, as a frightened frog nearly croaked tripping a button on one umbrella opening it into a blossom of water-repellent fabric, he knew that he had found, not the 'People of the Mist', nor the 'People of the Rainforest', but the mythical 'People of the Partly Cloudy With a Forty Percent Chance of Rain-forest'.	Adventure	Suzanne M. Arruda	Pittsburg, KS	Winner
1998	Having committed to memory the route maps leading from Alaska to L.A. and determined to avenge the more than 300 years of ridicule his people had suffered for the popularly assumed whimsy of Eskimo naming conventions, Robson Pollowow ("He who moves mountains") glanced one last time into his hastily rigged rear-view mirror before releasing the hand brake on the Paw Whal Dee Glacier.	Adventure	Philip D. Clark	Elgin, IL	Runner-Up
1998	He knew this was it: he was going to freeze to death on the Antarctic tundra and it would take weeks to chip his body from the permafrost, and as his thoughts turned spiritual he spotted a penguin, and with the last of his energy he thought Do penguins resent nuns?	Adventure	Dave Fisher	Maumee, OH	Dishonorable Mention
1998	In the ghastly rain driven by a mad El Niño, as Dr. Ann L. View, forensic proctologist, arrived at the crime scene in her Ford Probe, it was not initially obvious that the victim, a thirty-something, somebody, had met his [or her] demise by impalement by a foreign object [imported, that is] that had pierced his [or her] heart after being inserted into his [or her] body in a region below and behind the stomach.	Detective	Bill Sanders	West Hartford, CT	Winner
1998	Uh, excuse me, but if you don't mind, I have just one more question I forgot to ask, said Columbo hesitatingly as he vainly tried to get his arm into the sleeve of his sleazy trenchcoat because he only had one eye and had a real problem with depth perception.	Detective	Jim Sheppeck	Farmington, NM	Runner-Up
1998	The criminal justice system is composed of two separate but equally important elements: the criminals who commit the crimes, and the victims of these offenders; these are their stories — except for crimes like embezzlement and mail fraud, 'cause they just don't make for exciting reading.	Detective	Dave Lyon	Overland Park, KS	Dishonorable Mention
1998	There are a million torn scarves in the naked city, and this was one of them, lying by the radiant body of Cloreta Plakstreak, two-bit movie starlet whose body, ruptured by multiple nail-gun wounds, was soft as Detective Clayborn ran his sweaty hand up and down it until the Chief came, and he had to stop.	Detective	Felix Gottdiener	East Amherst, NY	Dishonorable Mention
1998	If Jenkins had taken the 6:15 train home from the Butlers' Convention as he claimed, then he could not have murdered Lord Albert at 6:41; however, if Jenkins had gotten off the train at Ashford-on-the-Heath, taken a speedboat down the river, and caught a hang glider off Dead Man's Bluff, then he could have strangled Lord Albert with the garter belt and escaped on his skateboard, showing up after the train arrived at 7:12, the inspector surmised.	Detective	Laura Loomis	Alameda, CA	Dishonorable Mention
1998	It was a stark and balmy night, the sultry breeze occasionally interrupted by the hot wind known as the Santa Ana sweeping across the desert floor (for it is in Palm Springs that our story is set), whipping violently past the cholla, the ocotillo, and the Joshua tree, moving inexorably westward where it would push the low-lying smog of the San Gabriel and San Fernando Valleys toward the ocean to hang like a brown, toxic, gaseous imitation of The Shroud of Turin above the beach at Santa Monica.	Purple Prose	Erik Wilson	San Francisco, CA	Winner
1998	Her eyes were green, lichen green, the kind that grows in fish tanks if you don't clean them for several weeks, because you keep putting it off—until you're not even sure if you have live fish in there, and you don't bother anymore, that shade of lichen green.	Purple Prose	Sharlini Nambiar	Kuala Terengganu, Malaysia	Runner-Up
1998	After we made love, she clung to me ecstatically, like clean laundry fresh from the dryer when you have forgotten to throw in one of those fabric softener pads that you can pick up at Price Chopper, the supermarket that uses an ax hacking off a part of George Washington's head as a logo, for seventy-nine cents a dozen, when they're on sale.	Purple Prose	Jon Reinhard	Corpus Christi, TX	Dishonorable Mention
1998	Bound hand and foot, without an apple in her hand, Lady Elspeth could only struggle fruitlessly as Sarak's evil face loomed over her, his black eyes flashing evilly. "Now," he sneered, "the English memsahib will feel the weight of my wrath!" So saying he inserted the disk into the CD player, and as the strains of "Mountain Greenery," in the mellow tones of The Velvet Fog, rang through the Khyber Pass, Lady Elspeth knew finally that this was the dark Khan's Torme night!	Puns	Jack Stafford	Thorndale, Ontario	Winner
1998	Detective Squires was happy with his work, after 48 hours of intense questioning Moses had spilled the beans, the whole story, everything there was to know about the "Miracles", how he did it, when he did it and who his accomplices were, Detective Squire grabbed his phone restlessly, "Put an APB out on 'The Almighty'" he growled at the helpless patrolman on the other end of the line, as he turned back into the interrogation room and thought 'Any time you turn a prophet, that's gotta be good'.	Puns	David Howse	Toronto, Ontario	Runner-Up
1998	Bill hadn't laughed this much since that day he executed a quick prank for his co-workers, a precise pratfall that amused him even while he concocted it, making him laugh so hard that tears came to his eyes, a fierce laugh that he had to let loose yet again, just as he had during the thinking of the tight antic.	Puns	Jefferson J. George	Lexington, KY	Dishonorable Mention
1998	Having been a total failure at Feng Shui, the ancient Oriental art of arranging furniture to influence luck, health, and fortune, Sum Dum-Foo nevertheless became proficient in Beng Shinn, the ancient universal art of locating furniture in the dark.	Puns	Robert M. Quan	San Francisco, CA	Dishonorable Mention
1998	Bafld the Barbarian was sore perplexed when he grasped his magical blade and it spoke to him, saying thus, "I see thou art perplexed . . . I'm Sword of Bafled myself."	Puns	Jeff Hawley	Los Angeles, CA	Dishonorable Mention
1998	Hemlock wasn't all that bad, Socrates decided philosophically: no aftertaste, a smooth finish, and (of course) no hangover in the morning.	Historical Fiction	T. O. Carroll	San Jose, CA	Winner
1998	Yes, Jarvik had torn Colette's heart in two, but only after cracking her heaving, alabaster sternum with the spreader of his infidelity, and piercing the pericardium of her trust with his pernicious falsity, which he then poised like the rusty, serrated Scalpel of Damocles over the ascending branch of the aorta of her desire, threatening to sunder her intercardial septum of hope, like so much myocardial butter.	N/A	Dr. Scott C. Hartsel	Eau Claire, WI	Dishonorable Mention
1998	Across the moon-swept lawn Daphne fled his baleful stare from the Conservatory window, her silken gown flowing behind her but catching on the sumac sprouts and rabbit berry, the rose of Sharon and wintercreeper, the milkwort and forsythia, the furze and genista, the tamarisk and jute, the sisal, sand myrtle and yellowroot until its lacy tatters gloried in the soft wind and she realized she was naked and cold near the hothouse.	N/A	Tom Hefferon	Schenectady, NY	Dishonorable Mention
1998	He was more than an Israeli thief of the streets, more than the first flautist in the Jerusalem Philharmonic Orchestra, more than the illegitimate child of a Spanish nun; Jose had led a checkered life that included wrestling and farm work on the kibbutz, a career that truly made him a Haifa-lootin', flutin'-tootin', son of a nun from Barcelona, tag-team plowboy Joe.	N/A	Phil Arkow	Stratford, NJ	Dishonorable Mention
1998	Cats bury their droppings with all the decorum of a state funeral, and dogs revisit theirs with the fervour of a connoisseur, but cattle hardly seem to commit to the whole process, wandering off with a truly bovine indifference while the last soft plop is still echoing through the pasture, and it was this last which inspired Angela's choice of vocabulary when Kevin opened his mouth and let fall the words, "I love you."	N/A	Penny Downing	Scarborough, Ontario	Dishonorable Mention
1998	As the robber looked away, the pharmacist pulled out a .38 revolver, and shouted "Take this three times a day!", firing three rapid shots into the upper left quadrant of the robber's chest, the bullets flying out of the gun like large, ill-fitting, improperly inserted suppositories.	N/A	Wayne Wilson	McKinleyville, CA	Dishonorable Mention
1998	Scribner scratched himself again, took a drag on his drooping Old Gold, coughed, popped the top on his last Fallstaff, turned back to his ancient typewriter, and smiled to himself as he thought back to the day when his mother had warned him that he had no future writing Children's books.	N/A	Robert A. Arnold	Portage, MI	Dishonorable Mention
1998	A shrill scream pierced the black night, and I clutched my Tickle-Me Elmo doll close to my heaving bosom; it was the blood-curdling shriek of the wajorcka lop – a vicious, exotic animal that is the cross of a mallard duck and a cat, that is, if you can keep the cat from eating the duck.	N/A	Vanessa Moore	Springfield, MO	Dishonorable Mention
1998	I opened my Windows 95 users manual and fell into a magical world.	N/A	Greg Kluzak	Greenville, MI	Dishonorable Mention
1998	Cletus was utterly innocent of six of the seven deadly sins, mostly because committing them was just too much effort.	N/A	Michael J. Saxton	Davis, CA	Dishonorable Mention
1998	The criminals out there are killing us – it's time to fight back roared the excited leader at the midnight meeting of the Sink Drain Chapter of the Neighbourhood Watch, "and since they have begun this latest campaign of terror of using chemical weapons on our webs and eggs, we will retaliate by attacking their weakest, their most vulnerable – let us away to the cradle, where we will repeatedly make little tickling motions with our feet in the warm filament-lined aural orifices of the humans' pink, bald, squealing larva."	N/A	Carolyn Nightingale	Loganholme, QLD, Australia	Dishonorable Mention
1998	Dr. Charles Monroe wasn't the kind of guy who took it lying down, because many years ago a Special Branch trainee bounced one time too many on his impeccably groomed abdominal muscles and caused seven discs to dislocate, the way a stack of CDs might dislocate if they were tied together by string and then the middle ones were pushed out by a lateral force.	N/A	Mark Booth	Basel, Switzerland	Dishonorable Mention
1998	It was doubly fortunate that Stanley "Gorilla" Gutowski, the state weight-lifting champion, was present to give his nephew the Heimlich maneuver & that his hands were small enough to push the boy's stomach back down his throat.	N/A	Michael Burkhart	San Diego, CA	Dishonorable Mention
1998	The delivery boy felt as though a thousand eyes were upon him after taking a tumble down the courtyard stairs, but it was probably only thirty or so, because that's how many he was delivering to the biology lab for dissection; it just felt like more.	N/A	Laurie Franks	Biloxi, MS	Dishonorable Mention
1998	Herb suffered two maladies that tormented and infuriated him: profound memory lapses, and something else.	N/A	Mark Watson	Cary, NC	Dishonorable Mention
1998	Johnny Baggadonuts knew the game was getting stale; he was pretty sure Jimmy Dareallibadone, the cruelest guy in the "family", knew what he was up to, and whatever Jimmy knew, the Boss was sure to find out—yet Johnny knew he couldn't crumble, because if they dunked him he'd have broken his promise to the beautiful if slightly underage Turkish prostitute Alhava Anna (whom everyone called "Muffin") and who wanted nothing more than to be his wife, to finally be Alhava "Muffin" Anna Baggadonuts: the name positively tripped off his tongue, then accidentally lit a fire in his loins.	N/A	Tamar Gonen	Chicago, IL	Dishonorable Mention
1998	Cocking her pretty head coquettishly on one side, Miss Florence Nightingale smiled, delicately stroked her latest lover's arising aspirations, and to his scandalously indecent proposal returned the only possible reply, "Cuckoo, jug-jug, pu-wee, too-witta-woo!"	N/A	Richard Raymond III	Roanoke, VA	Dishonorable Mention
1998	Walking back to the hotel in the rain, Ernest Hemingway ducked into the Louvre as the downpour intensified, but the beauty of its masterpieces did not move him, for he was thinking about his almost-finished novel, the one about his stint as an ambulance driver on the Italian/Austrian front, of his wounding and recuperation, about his romance with a British nurse that ended catastrophically, and then, standing before the exquisite statue of Venus de Milo, the title he would give his opus occurred to him.	N/A	Tom Rohde	Minneapolis, MN	Dishonorable Mention
1998	No, no . . . a thousand times no, she moaned breathlessly, the milky-white mounds of her chest heaving as nimble hands quickly did their work, and then she started counting the "yes" votes for the new sewer system proposal.	N/A	Kristen Swaim	Garland, TX	Dishonorable Mention
1998	Something is rotten in Denmark, thought Richard, the third time he peered over his copy of the Globe to witness the Two Gentlemen from Verona as they Leared Shrewishly at the young Desdemona, reminding him of that Dreamy Midsummer's night years ago, when, in a Tempest he had journeyed to that little Hamlet in upstate New York where the lawns were green, the picket fences white, and nobody's windows were Bard.	N/A	Jason Allen	Calgary, Alberta	Dishonorable Mention
1998	His mind frapped by their final conversation, Master Chef Ralph tried valiantly to deglaze the pan of his brain, reduce the scalding liquid of his affair with Tiffany Creme-Kaake to approximately one-third its original volume (or, better yet, boil it away entirely), strain and discard the lumpy bits, and whisk the memories into a smooth, velvety hollandaise, but it was no use; his heart had been brutally shrink-wrapped and reduced to a hard rubbery mass by the microwave of her indifference.	N/A	Allison Johnson	Calgary, Alberta	Dishonorable Mention
1998	She sighed, not just any sigh, but one of those deep, deep sighs that, emanating from the depths of your lower respiratory tract, works its way upward, then explodes out of you, pervading the surrounding area, ubiquitously drawing forth sympathetic sighs from those around you in increasing concentrations, until finally you are surrounded by such an intense miasma of wheezing and gasping that it sounds like the emphysema ward in a geriatric hospital.	N/A	Neil Massie	Ridgefield, CT	Dishonorable Mention
1998	Back at the badger ranch, Betsy had gone completely nuts; flinging down the gauntlet of desperation (made from a very high-quality badger hide), she vowed she would wait no longer and in a twinkling her bags were packed, her house sold, and, armed with her cat, her cajones and her capital gains, she left the provincial desolation of Minot and tremblingly catapulted her life into the hot lights and fleshpots of Fargo, City on the Edge.	N/A	Solveig Haugland	Lafayette, CO	Dishonorable Mention
1998	Myopic, gawky Herbert took up the martial arts to hone his balance, dexterity, concentration, and coordination; the inner calm promised by serene-yet-deadly Sensei Yawara; and immerse himself in the Asian culture that had so mystified the high-school sophomore ever since his fourth-grade field trip paused briefly in Chinatown, but mostly to be able to hang out with the school bullies and beat up other students.	N/A	Ernie Santilli	Drexel Hill, PA	Dishonorable Mention
1998	One cold autumn morning when Elinor, Queen of the amphibians, arrived at the fork in the road and saw that one of her subjects was busily clearing leaves on the right path, while another stood idly on the left, she said to her consort, "This really frosts me, Robert; the toad's not raking!"	N/A	Jean Madeleine Hughes	Lebanon, NH	Dishonorable Mention
1998	Have a nice day, called Nadine to her engineer husband, who wondered if she meant the remaining hours of daylight, a solar day (measured with respect to the Sun) or a sidereal day (measured with respect to the celestial sphere), "I know I will," continued Nadine sotto voce, whose day (however defined) would be nice because of Raoul, the tennis pro at the country club.	N/A	Bob Trapnell	Huntsville, AL	Dishonorable Mention
1998	Astronomer Lyman A. Fraunhofer reflected upon the forbidden lines of poetry as he vainly tried to gauge the magnitude of his wife's infidelity with Roy G. Biv, the young graduate assistant (with whom she shared a Milky Way, even now, under the big telescope), yet fully ignored his own weak interactions that had forced Andromeda to search for naked singularities until she became smitten with Biv's work on the Big Bang.	N/A	Dave Dooling	Huntsville, AL	Dishonorable Mention
1997	The moment he laid eyes on the lifeless body of the nude socialite sprawled across the bathroom floor, Detective Leary knew she had committed suicide by grasping the cap on the tamper-proof bottle, pushing down and twisting while she kept her thumb firmly pressed against the spot the arrow pointed to, until she hit the exact spot where the tab clicks into place, allowing her to remove the cap and swallow the entire contents of the bottle, thus ending her life.	N/A	Artie Kalemeris	Fairfax, VA	Winner
1997	It all started when that rich SOB John Paul Getty commissioned me to create the world's largest ice sculpture, not that I didn't realize the challenges involved, but it wasn't until months later when the iceberg, carved into the shape of a mammoth voluptuous nude, hove into view off Newfoundland that the uproar started, and even later, after the interviews in People Magazine and my appearance on Oprah, that I was forced to concede defeat and hire the Knitter's League, who were still crocheting away as my rapidly melting masterpiece was towed into New York harbor, the six hundred and sixty-six knitters still desperately looping lengths of videotape, linkin' Getty's berg a dress.	N/A	Dan Rubin	Prince Rupert, BC	Runner-Up
1997	Prince Oryza's determined, handsome countenance was reflected in the gleaming, polished steel of his sword, Gowayoff, as he hewed valiantly at the armored sides of the dragon, which could only be pierced by gleaming, polished steel and not the regular kind of steel, which doesn't gleam as much, and isn't polished quite as well, but does a pretty good job against your smaller dragons.	Fantasy	J. N. Pechota	Dulzura, CA	Winner
1997	No one in Cisco City dared to question Jake Lattimer about the disappearance of neighbor Jones's hogs, not only because Jake was the best sheriff the town had ever seen, but also because his was the only dental parlor in the territory where a man could buy himself a decent set of slightly-used false teeth.	Western	Mary Clare	Austin, TX	Winner
1997	Once upon a time, before men were boys, before guns were toys, and before music was noise, there was a dude ranch peopled by only the most virile of males, except for Mama, who had, of course, clasped each of them to her ample bosoms, and therein lies our story.	Western	Chuck Myer	Colfax, CA	Runner-Up
1997	He stood looking at her, seductively naked except for bra and a pair of pants, the smile on her face come-hitherish and inviting, but all he could think was, "Why are they called a pair of pants, much better English if it were a pair of bras and a pant?"	Romance	Jan Bundesen	Duncraig, Western Australia	Winner
1997	Veronica had had little experience of treachery when she first arrived in Paris, so when Jean-Luc left her in the Rive Gauche with only a Bic and a bock and a broken clock she was somewhat surprised.	Romance	Juliette Hughes	Northcote, Victoria	Runner-Up
1997	The breeze was as cool and biting as a Roger Whitaker hit song, whistling through the remaining shreds of her dress as easily as a prune passes through a colon, when Tony stepped up and solicitously put his jacket around her shoulders, saying "Here, let me break the wind for you."	Romance	Nick Bruechle	Fremantle, Western Australia	Dishonorable Mention
1997	The love of her life, Cordelle Horstmussen, wasn't much to look at (he had sunken, bloodshot eyes that were unevenly spaced, differed in color, and—thank God—drew attention from his elfin ears and doubly cleft chin, and his complexion was sallow and dotted with pimply blackheads, so that it resembled month-old cottage cheese in the throes of a fungal blitzkrieg, and he walked with an uneven, duck-footed, and halting gait, like Charlie Chaplin with a case of bleeding piles), but he made her laugh, and now that she realized why, she planned to dump him like a truckload of chicken entrails.	Romance	Mark Watson	Cary, NC	Dishonorable Mention
1997	The cells divided at an alarming rate as Dr. Bob gasped in amazement and told his lovely blond but intelligent assistant, "Eureka! this is really neat, a baby monster is now growing in our hi-tech, whiz-bang laboratory—I wonder if our hi-tech, whiz-bang containment field will contain this new, monstrous really ugly, man-eating being so it can't get out and destroy the world when it gets real big."	Science Fiction	Robert D. Stottle Jr.	Huntsville, AL	Winner
1997	Captain Richard Probe stood toe-to-claw with the female alien on the bridge of his star ship as she aimed her laser gun at his navel, knowing full well as his eye-level gaze surveyed her three breasts, that in order to save his crew he needed to overcome the stirrings of his manhood, which was soon made easier by the realization that indeed his pants were only getting tighter because her laser was shrink-wrapping his uniform.	Science Fiction	Maggie Moris	Woodbury, MN	Runner-Up
1997	Ah swearta God! moaned Melody-Sue from the depths of her misery, staring glumly past that quivering, pulsating bulb of a belly, while her overstretched womb delivered an apparently endless stream of salamanderkins (sixty-seven? eighty-five? she had lost count) onto the growing heap of squirming sluglets between her outstretched knees, "if evah agayn let a Venusian Toad-Boy sweet-talk me inta lettin' him fraisshen mah drink with sqrzzl-root juice, New Year's party or no, ah oughta have mah haid examined!"	Science Fiction	Richard Raymond III	Roanoke, VA	Dishonorable Mention
1997	The crimson crushed-velvet dress—with the contrasting gold piping, dainty hint of lace caressing sleeves' end, and scandalous neckline which plunged dramatically to just above the sterling belt buckle exposing yards of flesh—was tailored to cling seductively to every contour of the wearer's body, and Captain Kirk looked ridiculous in it.	Science Fiction	Ernie Santilli	Drexel Hill, PA	Dishonorable Mention
1997	It was, presumably, Dr. Livingstone who emerged into the clearing from the dense rain forest beyond, although it was difficult to tell for certain just WHO it was beneath the layers of leeches clinging to his limbs, the spiders covering the surface of his sun helmet, the bounty of bugs on his body, and the multitude of mites crawling on everything from his Mont Blanc pen to his machete though, as he had recently employed the latter in hacking his way through the jungle while he had long abandoned his diary, the pen was somewhat mitier than the sword.	Adventure	Jan Wolitzky	Madison, NJ	Winner
1997	Howard lay benumbed in the shallow crevice where he had collapsed, encrusted with ice from the freezing rain, exhausted from trudging through snow drifts, and frozen by the relentless winds of the freak later-winter storm; and glancing down he noticed the diving watch his wife had given him on their trip to Jamaica, which now seemed a remote memory from another lifetime, but, as he finally succumbed to hypothermia, he was extremely distressed to notice that the watch's crenate bezel had abraded the cuff of his shirt to the point where it would, indubitably, have to be discarded.	Adventure	Bob Trapnell	Huntsville, AL	Runner-Up
1997	With the last rays of sunshine silhouetting her slim form, and the still-smoking pistol clutched in her trembling right hand, Cora knelt beside the body at her feet, only to be brought up short by the sudden awareness of that unmistakable creeping-insect-like feeling of a run ripping up the back of her left stocking.	Detective	Marcia E. Brown	Austin, TX	Winner
1997	As Lt. James "Jocko" Flannery methodically surveyed the freshly sketched chalk outline on the oily pavement with his steel-blue eyes, his mind wandered to that night's poker game—jeez, he had forgotten to pick up the Macanudos—because that's what happens when you fight your way up from street cop to Chief of Homicide in the City with Big Shoulders: you stop being angry; you've seen too many cheap hits, too many gutless punks, and too many brazen calling cards like the one over there—a wad of peppermint chewing gum clinging to the gutter that told him everything he needed to know—that little blond brat from around the corner had maliciously scribbled this pink hopscotch thing on his newly sealed driveway.	Detective	Robert A. Perry	Milton, MA	Runner-Up
1997	He was the best prepared cop in the precinct, never leaving without a hundred-dollar bill in his shoe, an extra magazine for his .45 in his back pocket, a condom in his wallet—he was ready for anything; he was Lieutenant Justin Case.	Detective	Mike Davies	Toronto, Ontario	Dishonorable Mention
1997	Bjorn Petersen, the big Swede, swaggered into the private detective's office, shouting and swinging his fists, obviously bruising for a fight, so Sam Shovel stood up, neatly fooled him with a quick right feint while flooring him with a left hook, then thought to himself, "There's a Bjorn suckered every minute!"	Detective	Colin Eyssen	Toronto, Ontario	Dishonorable Mention
1997	This is the end, Alfalfa sobbed, clutching at her heaving bosom and pausing only occasionally to scratch her itching left armpit while her sapphire eyes, brimming with salty tears, turned helplessly towards the gibbous moon that hung in the brooding sky like a tobacco-stained nail paring.	Purple Prose	Niki Wessels	Centurion, South Africa	Winner
1997	It was the last of times, it was the first of times, it was the age of intelligence, it was the age of the intellectually challenged, it was the epoch of reality, it was the epoch of insanity, it was the season of Salt, it was the season of Pepper, it was the spring of health, it was the winter of the flu, it was a period when a bunch of really opposite things were being compared.	Purple Prose	Sarah Marks	Grand Prairie, TX	Runner-Up
1997	Day broke like an enormous egg cracking over the rim of the great, jagged-edged bowl of the Grand Canyon, its bright yellow yolk of sunshine pouring runnily into every crag and crevice, suffusing the early morning air with the same ocherous brilliance as it had for millennia while the mighty Colorado River cuts its way to the stratum of the present valley floor.	Purple Prose	Mary Christensson	San Mateo, CA	Dishonorable Mention
1997	The waning moon looked like a giant yogurt-covered raisin that someone had sucked on for two or maybe three minutes.	Purple Prose	Joe Andrews	Chicago, IL	Dishonorable Mention
1997	As the monstrous thug's forearm was about to crash down on his noggin for yet another time, Brinzinger realized that his worst fear had come true: this was indeed an encounter with a member of that mercilessly mayhem-minded Swiss motorcycle gang, based in the capital of Switzerland and also in a city in southwestern France, whose dread signature tattoo, which Brinzinger was able to make out just before he lost consciousness, read "Bern-Toulouse."	Vile Puns	Calvin Cahan	Austin, TX	Winner
1997	Holy mackerel, we cod advertise Eddie Fisher to reel in suckers, then if we're accused of bait-and-switch tactics and face a herring our squid pro quo lawyer could clam the embarracudasing incident was a fluke, nothing to carp about—though we'd be eel-advised to take a wade-and-sea attitude or angle for a mistrout, bubbled Salmon Rushdie, sardine 'cause he shad have knocked off the crappy puns a minnow earlier, giving scallop's honor he didn't do it on porpoise and to enshark us it won't harpoon again.	Vile Puns	Ernie Santilli	Drexel Hill, PA	Runner-Up
1997	Not long ago I came into possession of a certain Malaysian lizard and by sheer good luck it accidentally walked through some wet paint and then across a sheet of paper and made such a mess that an art expert said it was "Neo-reptilian," so now I plan to move to Spain where it will be a cinch to con the artsy types with this fly-eating Van Gogh who is being called (I'm not making this up) "El Gecko."	Vile Puns	John L. Ashman	Houston, TX	Dishonorable Mention
1997	As she slipped into her bicycle shorts and regarded her bum in the mirror, Princess Diana reflected on her years with Prince Charles, their period of separation and, ultimately, the Final Divorce Decree, and, with a sigh of resignation, said to herself, "Well, I may have lost the 'Royal Highness' but at least I saved the 'Wales'."	Vile Puns	Gregory H. Ward	San Jose, CA	Dishonorable Mention
1997	Thinking that she was plain vanilla and this would be a piece of cake, I turned on the heat while I buttered her up with sugary words and floury phrases, but I soon realized that it was a half-baked idea when her nuts-to-you attitude told me that even though she turned out to be quite a dish, we didn't have all the ingredients necessary to make this relationship anything more than pie in the sky.	Vile Puns	Barbara A. Duncan	Houston, TX	Dishonorable Mention
1997	It's a mystery wrapped up in a riddle embedded in an enema, thought Dr. Calvin McNurph as he headed back to the proctologist's convention, hoping to get to the bottom of the problem at once and rectify the situation.	Vile Puns	Larry Sherman	Fremont, CA	Dishonorable Mention
1997	Try as he might, the coroner was unable to find the cause of death, so he called in the world-famous Los Angeles psychic Madam DuBois, who determined that Julie Andrews had been killed by a precisely administered dose of lethally bad breath, so the next morning's newspaper headlines trumpeted, "Super California Mystic: Expert Halitosis."	Vile Puns	Ross Borden	Victoria, BC	Dishonorable Mention
1997	It was with no small degree of trepidation that Mapping Sciences teacher Geo. G. Raphy peered pensively at the seventh-graders (who were working feverishly on their in-class assignment of drawing their favorite English isle) and rued his rashly made but fateful decision to allow the two impish Chinese twins to complete the assignment together—for he knew, deep within his soul, the brilliant brothers would seize this opportunity to prove that, at least on some occasions, two Wongs can make a Wight.	Vile Puns	Jim Crozier	Lakewood, CO	Dishonorable Mention
1997	Torn between scheduling the basketball star or the famous chef, the network executive finally chose to spare the Rodman and spoil Julia Child.	Vile Puns	Kaye Bellot	Modesto, CA	Dishonorable Mention
1997	Brother Paul had spent twenty years in his primitive cell correcting thousands of religious texts until he suddenly realized that not only was he anti-semantic but that he had become a religious phonetic.	Vile Puns	Richard W. O'Bryan	Perrysburg, OH	Dishonorable Mention
1997	He wasn't the brightest guy around: he drank only a diet cola-like soda, ate nothing but red, shiny fruit, and bawled constantly; he was, after all, the moron Tab and apple crier.	Vile Puns	Paul Walker	Seattle, WA	Dishonorable Mention
